dt,kdcode,score
2024-01-08,002958.SZ,-0.0055760243
2024-01-08,002959.SZ,-0.46902937
2024-01-08,002960.SZ,0.02163567
2024-01-08,002961.SZ,0.016130608
2024-01-08,002962.SZ,-0.47173333
2024-01-08,002963.SZ,0.08472165
2024-01-08,002965.SZ,-0.24881797
2024-01-08,002966.SZ,0.03648769
2024-01-08,002967.SZ,0.06010555
2024-01-08,002968.SZ,0.058367837
2024-01-08,002969.SZ,0.15214518
2024-01-08,002970.SZ,0.037321202
2024-01-08,002971.SZ,-0.0206212
2024-01-08,002972.SZ,0.06565164
2024-01-08,002973.SZ,0.16320294
2024-01-08,002975.SZ,-0.33446392
2024-01-08,002976.SZ,0.063325875
2024-01-08,002977.SZ,0.1115713
2024-01-08,002978.SZ,-0.07878598
2024-01-08,002979.SZ,-0.044733785
2024-01-08,002980.SZ,-0.004466865
2024-01-08,002981.SZ,-0.44063464
2024-01-08,002982.SZ,0.06898424
2024-01-08,002983.SZ,-0.03058001
2024-01-08,002984.SZ,-0.015111981
2024-01-08,002985.SZ,-0.03634545
2024-01-08,002986.SZ,0.035022847
2024-01-08,002987.SZ,-0.0024797227
2024-01-08,002988.SZ,0.02586395
2024-01-08,002990.SZ,-0.01928855
2024-01-08,002991.SZ,-0.18731627
2024-01-08,002992.SZ,-0.062087588
2024-01-08,002993.SZ,-0.005471593
2024-01-08,002995.SZ,0.047320448
2024-01-08,002996.SZ,0.1396691
2024-01-08,002997.SZ,-0.02860636
2024-01-08,002998.SZ,0.08842336
2024-01-08,002999.SZ,0.09397874
2024-01-08,003000.SZ,0.09596209
2024-01-08,003001.SZ,-0.026574317
2024-01-08,003002.SZ,0.29221237
2024-01-08,003003.SZ,0.098147914
2024-01-08,003004.SZ,-0.040619098
2024-01-08,003005.SZ,0.05689364
2024-01-08,003006.SZ,0.03784234
2024-01-08,003007.SZ,-0.3089915
2024-01-08,003008.SZ,-0.019633248
2024-01-08,003009.SZ,-0.1664903
2024-01-08,003010.SZ,-0.016837632
2024-01-08,003011.SZ,0.0054204026
2024-01-08,003012.SZ,0.0019978385
2024-01-08,003013.SZ,-0.08966909
2024-01-08,003015.SZ,-0.47169346
2024-01-08,003016.SZ,0.20042369
2024-01-08,003017.SZ,0.018224424
2024-01-08,003018.SZ,0.083841816
2024-01-08,003019.SZ,0.047796164
2024-01-08,003020.SZ,0.040045857
2024-01-08,003021.SZ,0.06712298
2024-01-08,003022.SZ,0.027293917
2024-01-08,003023.SZ,-0.034277152
2024-01-08,003025.SZ,-0.39877802
2024-01-08,003026.SZ,0.054096144
2024-01-08,003027.SZ,0.082089715
2024-01-08,003028.SZ,-0.2852363
2024-01-08,003029.SZ,0.15100048
2024-01-08,003030.SZ,0.109335825
2024-01-08,003031.SZ,-0.07196406
2024-01-08,003032.SZ,-0.4599324
2024-01-08,003033.SZ,0.18931323
2024-01-08,003035.SZ,-0.0018317308
2024-01-08,003036.SZ,0.1292831
2024-01-08,003037.SZ,0.093323395
2024-01-08,003038.SZ,-0.033878736
2024-01-08,003039.SZ,0.05585454
2024-01-08,003040.SZ,-0.44412857
2024-01-08,003041.SZ,0.106356725
2024-01-08,003042.SZ,0.055363405
2024-01-08,003043.SZ,-0.032179706
2024-01-08,003816.SZ,0.11233868
2024-01-08,300001.SZ,-0.020386664
2024-01-08,300002.SZ,0.0942295
2024-01-08,300003.SZ,-0.010152809
2024-01-08,300004.SZ,0.20486948
2024-01-08,300005.SZ,0.09262939
2024-01-08,300006.SZ,0.16370234
2024-01-08,300007.SZ,0.10260512
2024-01-08,300008.SZ,-0.00808632
2024-01-08,300009.SZ,-0.03737529
2024-01-08,300011.SZ,0.12668434
2024-01-08,300012.SZ,-0.01943909
2024-01-08,300013.SZ,0.3297539
2024-01-08,300014.SZ,-0.10139599
2024-01-08,300015.SZ,-0.12020874
2024-01-08,300016.SZ,0.041364484
2024-01-08,300017.SZ,-0.12464454
2024-01-08,300018.SZ,0.19254005
2024-01-08,300019.SZ,-0.016998794
2024-01-08,300020.SZ,0.006050247
2024-01-08,300021.SZ,-0.007402309
2024-01-08,300022.SZ,0.2354989
2024-01-08,300024.SZ,-0.0044294866
2024-01-08,300025.SZ,0.07618442
2024-01-08,300026.SZ,-0.05782727
2024-01-08,300027.SZ,-0.05678469
2024-01-08,300030.SZ,0.04683339
2024-01-08,300031.SZ,0.003142576
2024-01-08,300032.SZ,-0.11227194
2024-01-08,300033.SZ,-0.24284053
2024-01-08,300034.SZ,-0.027496854
2024-01-08,300035.SZ,-0.00013491586
2024-01-08,300036.SZ,0.007534386
2024-01-08,300037.SZ,-0.09010912
2024-01-08,300039.SZ,-0.03831739
2024-01-08,300040.SZ,0.10213715
2024-01-08,300041.SZ,0.02399314
2024-01-08,300042.SZ,-0.011883512
2024-01-08,300043.SZ,-0.03587068
2024-01-08,300044.SZ,-0.020071164
2024-01-08,300045.SZ,-0.24071589
2024-01-08,300046.SZ,-0.016712928
2024-01-08,300047.SZ,0.019684715
2024-01-08,300048.SZ,0.06806836
2024-01-08,300049.SZ,-0.26350793
2024-01-08,300050.SZ,0.1492627
2024-01-08,300051.SZ,0.10048769
2024-01-08,300052.SZ,-0.07363502
2024-01-08,300053.SZ,-0.0061573684
2024-01-08,300054.SZ,-0.032492816
2024-01-08,300055.SZ,0.08458629
2024-01-08,300056.SZ,-0.13334286
2024-01-08,300057.SZ,0.048378468
2024-01-08,300058.SZ,-0.09877878
2024-01-08,300059.SZ,-0.04744425
2024-01-08,300061.SZ,0.08334977
2024-01-08,300062.SZ,0.21998897
2024-01-08,300063.SZ,-0.10351725
2024-01-08,300065.SZ,-0.017598337
2024-01-08,300066.SZ,0.026732404
2024-01-08,300067.SZ,0.10843005
2024-01-08,300068.SZ,-0.057794042
2024-01-08,300069.SZ,0.067179605
2024-01-08,300070.SZ,-0.0115821855
2024-01-08,300071.SZ,0.17234102
2024-01-08,300072.SZ,0.0012891542
2024-01-08,300073.SZ,-0.0403117
2024-01-08,300074.SZ,0.14328304
2024-01-08,300075.SZ,-0.042254318
2024-01-08,300076.SZ,-0.41961032
2024-01-08,300077.SZ,-0.009898622
2024-01-08,300078.SZ,0.054861017
2024-01-08,300079.SZ,0.0076863035
2024-01-08,300080.SZ,0.057283618
2024-01-08,300081.SZ,0.014634046
2024-01-08,300082.SZ,0.096876875
2024-01-08,300083.SZ,-0.0020218708
2024-01-08,300084.SZ,0.1069713
2024-01-08,300085.SZ,-0.073682986
2024-01-08,300086.SZ,0.012320498
2024-01-08,300087.SZ,0.022002036
2024-01-08,300088.SZ,-0.053024195
2024-01-08,300091.SZ,0.14150342
2024-01-08,300092.SZ,0.057645492
2024-01-08,300093.SZ,-0.47261477
2024-01-08,300094.SZ,-0.22124653
2024-01-08,300095.SZ,0.07875402
2024-01-08,300097.SZ,0.08581262
2024-01-08,300098.SZ,-0.053117633
2024-01-08,300099.SZ,0.066842586
2024-01-08,300100.SZ,0.23827247
2024-01-08,300101.SZ,-0.20505062
2024-01-08,300102.SZ,0.06678839
2024-01-08,300103.SZ,0.29564768
2024-01-08,300105.SZ,0.073940754
2024-01-08,300106.SZ,0.1784287
2024-01-08,300107.SZ,0.20248511
2024-01-08,300109.SZ,-0.0012075019
2024-01-08,300110.SZ,0.01401747
2024-01-08,300111.SZ,0.15459414
2024-01-08,300112.SZ,-0.0130928755
2024-01-08,300113.SZ,0.036543414
2024-01-08,300114.SZ,-0.083537444
2024-01-08,300115.SZ,-0.025492188
2024-01-08,300116.SZ,-0.10407058
2024-01-08,300117.SZ,0.2333438
2024-01-08,300118.SZ,-0.14309604
2024-01-08,300119.SZ,-0.009267154
2024-01-08,300120.SZ,0.0793923
2024-01-08,300121.SZ,0.069510564
2024-01-08,300122.SZ,-0.05367912
2024-01-08,300123.SZ,-0.022711325
2024-01-08,300124.SZ,-0.095898725
2024-01-08,300125.SZ,0.101270474
2024-01-08,300126.SZ,0.30934945
2024-01-08,300127.SZ,0.07276545
2024-01-08,300128.SZ,-0.014826062
2024-01-08,300129.SZ,-0.037219714
2024-01-08,300130.SZ,0.01887698
2024-01-08,300131.SZ,-0.014423815
2024-01-08,300132.SZ,0.1787556
2024-01-08,300133.SZ,0.09534393
2024-01-08,300134.SZ,0.12722437
2024-01-08,300135.SZ,0.002512539
2024-01-08,300136.SZ,0.051735856
2024-01-08,300137.SZ,0.04821373
2024-01-08,300138.SZ,0.034495138
2024-01-08,300139.SZ,-0.012273532
2024-01-08,300140.SZ,0.11089309
2024-01-08,300141.SZ,0.16256794
2024-01-08,300142.SZ,-0.111404754
2024-01-08,300143.SZ,0.03906977
2024-01-08,300144.SZ,-0.0018713495
2024-01-08,300145.SZ,0.06782861
2024-01-08,300146.SZ,-0.02447485
2024-01-08,300147.SZ,0.12257542
2024-01-08,300148.SZ,0.017122677
2024-01-08,300149.SZ,0.14726152
2024-01-08,300150.SZ,0.07921877
2024-01-08,300151.SZ,0.017676849
2024-01-08,300152.SZ,0.28051254
2024-01-08,300153.SZ,0.11348887
2024-01-08,300154.SZ,0.27213502
2024-01-08,300155.SZ,0.18611804
2024-01-08,300157.SZ,0.13355191
2024-01-08,300158.SZ,0.096632466
2024-01-08,300159.SZ,0.059041202
2024-01-08,300160.SZ,0.06995736
2024-01-08,300161.SZ,-0.022072714
2024-01-08,300162.SZ,0.12715806
2024-01-08,300163.SZ,0.14242366
2024-01-08,300164.SZ,-0.031643726
2024-01-08,300165.SZ,0.14675595
2024-01-08,300166.SZ,0.0016436761
2024-01-08,300168.SZ,-0.068192914
2024-01-08,300169.SZ,-0.39230266
2024-01-08,300170.SZ,-0.012882099
2024-01-08,300171.SZ,-0.016674383
2024-01-08,300172.SZ,-0.3781704
2024-01-08,300173.SZ,0.04681614
2024-01-08,300174.SZ,-0.13107257
2024-01-08,300175.SZ,-0.044421956
2024-01-08,300176.SZ,0.18376634
2024-01-08,300177.SZ,0.035977248
2024-01-08,300179.SZ,0.09360941
2024-01-08,300180.SZ,-0.051003914
2024-01-08,300181.SZ,0.023424655
2024-01-08,300182.SZ,-0.093150966
2024-01-08,300183.SZ,0.0059151384
2024-01-08,300184.SZ,-0.031306762
2024-01-08,300185.SZ,-0.038614444
2024-01-08,300187.SZ,0.16312793
2024-01-08,300188.SZ,0.0047825896
2024-01-08,300189.SZ,0.05048088
2024-01-08,300190.SZ,0.2721253
2024-01-08,300191.SZ,0.06126966
2024-01-08,300192.SZ,0.057996016
2024-01-08,300193.SZ,0.1569021
2024-01-08,300194.SZ,-0.0074244826
2024-01-08,300195.SZ,0.0716236
2024-01-08,300196.SZ,0.051468216
2024-01-08,300197.SZ,0.02563464
2024-01-08,300198.SZ,0.16192365
2024-01-08,300199.SZ,-0.093487635
2024-01-08,300200.SZ,-0.019786267
2024-01-08,300201.SZ,-0.12354853
2024-01-08,300203.SZ,-0.21158366
2024-01-08,300204.SZ,0.09150524
2024-01-08,300205.SZ,0.06450097
2024-01-08,300206.SZ,0.035684142
2024-01-08,300207.SZ,-0.07542606
2024-01-08,300208.SZ,0.10963054
2024-01-08,300210.SZ,-0.23903811
2024-01-08,300211.SZ,0.041960604
2024-01-08,300212.SZ,-0.011460943
2024-01-08,300213.SZ,0.09684415
2024-01-08,300214.SZ,0.13937178
2024-01-08,300215.SZ,0.19995615
2024-01-08,300217.SZ,0.010522479
2024-01-08,300218.SZ,-0.0031395082
2024-01-08,300219.SZ,0.19503872
2024-01-08,300221.SZ,0.15893371
2024-01-08,300222.SZ,0.07942032
2024-01-08,300223.SZ,-0.097006164
2024-01-08,300224.SZ,0.06529929
2024-01-08,300225.SZ,-0.07074268
2024-01-08,300226.SZ,-0.07854827
2024-01-08,300227.SZ,0.07699408
2024-01-08,300228.SZ,0.12017365
2024-01-08,300229.SZ,-0.104042925
2024-01-08,300230.SZ,0.13788086
2024-01-08,300231.SZ,0.05403947
2024-01-08,300232.SZ,-0.3872563
2024-01-08,300233.SZ,0.04690215
2024-01-08,300234.SZ,0.1690587
2024-01-08,300235.SZ,0.042384483
2024-01-08,300236.SZ,-0.04909244
2024-01-08,300237.SZ,0.13082455
2024-01-08,300238.SZ,0.0071150796
2024-01-08,300239.SZ,0.15479948
2024-01-08,300240.SZ,0.052895527
2024-01-08,300241.SZ,0.058428645
2024-01-08,300242.SZ,0.0428259
2024-01-08,300243.SZ,0.09611486
2024-01-08,300244.SZ,-0.01614685
2024-01-08,300245.SZ,0.04871758
2024-01-08,300246.SZ,0.06834743
2024-01-08,300247.SZ,0.09088653
2024-01-08,300248.SZ,0.08154459
2024-01-08,300249.SZ,0.062389188
2024-01-08,300250.SZ,0.14600863
2024-01-08,300251.SZ,0.07619082
2024-01-08,300252.SZ,-0.031456485
2024-01-08,300253.SZ,0.03292302
2024-01-08,300254.SZ,0.0774164
2024-01-08,300255.SZ,-0.46667996
2024-01-08,300256.SZ,-0.06110844
2024-01-08,300257.SZ,-0.032632437
2024-01-08,300258.SZ,0.06717838
2024-01-08,300259.SZ,0.09433089
2024-01-08,300260.SZ,0.011391546
2024-01-08,300261.SZ,-0.15090738
2024-01-08,300262.SZ,-0.016356168
2024-01-08,300263.SZ,0.021172356
2024-01-08,300264.SZ,-0.46510378
2024-01-08,300265.SZ,0.16401923
2024-01-08,300266.SZ,0.026021525
2024-01-08,300267.SZ,-0.022717096
2024-01-08,300269.SZ,-0.45728606
2024-01-08,300270.SZ,0.20050685
2024-01-08,300271.SZ,0.068551205
2024-01-08,300272.SZ,0.13588986
2024-01-08,300274.SZ,-0.17776608
2024-01-08,300275.SZ,0.028345749
2024-01-08,300276.SZ,0.034515183
2024-01-08,300277.SZ,0.10047001
2024-01-08,300278.SZ,0.09506826
2024-01-08,300279.SZ,0.14619772
2024-01-08,300280.SZ,0.13673748
2024-01-08,300281.SZ,0.28441763
2024-01-08,300283.SZ,0.20268604
2024-01-08,300284.SZ,-0.024584893
2024-01-08,300285.SZ,-0.1206855
2024-01-08,300286.SZ,-0.08842642
2024-01-08,300287.SZ,-0.043091945
2024-01-08,300288.SZ,0.035774134
2024-01-08,300289.SZ,0.15156694
2024-01-08,300290.SZ,-0.19608958
2024-01-08,300291.SZ,0.04457535
2024-01-08,300292.SZ,0.09314957
2024-01-08,300293.SZ,0.065432616
2024-01-08,300294.SZ,-0.023850914
2024-01-08,300295.SZ,0.042011075
2024-01-08,300296.SZ,-0.00014088229
2024-01-08,300298.SZ,-0.03930704
2024-01-08,300299.SZ,0.060795277
2024-01-08,300300.SZ,0.08801012
2024-01-08,300302.SZ,0.020080928
2024-01-08,300303.SZ,0.03010152
2024-01-08,300304.SZ,-0.016918028
2024-01-08,300305.SZ,0.11515995
2024-01-08,300306.SZ,0.07526976
2024-01-08,300307.SZ,0.11630474
2024-01-08,300308.SZ,-0.08888978
2024-01-08,300310.SZ,-0.02798616
2024-01-08,300311.SZ,0.05298426
2024-01-08,300314.SZ,0.103762746
2024-01-08,300315.SZ,-0.191838
2024-01-08,300316.SZ,-0.09804726
2024-01-08,300317.SZ,-0.02352243
2024-01-08,300318.SZ,0.12785873
2024-01-08,300319.SZ,-0.0067305625
2024-01-08,300320.SZ,0.023273345
2024-01-08,300321.SZ,0.02508918
2024-01-08,300322.SZ,0.11594315
2024-01-08,300323.SZ,0.037129916
2024-01-08,300324.SZ,-0.022789046
2024-01-08,300326.SZ,0.013946612
2024-01-08,300327.SZ,-0.032329805
2024-01-08,300328.SZ,0.06461455
2024-01-08,300329.SZ,0.14970204
2024-01-08,300331.SZ,0.28521365
2024-01-08,300332.SZ,-0.056368172
2024-01-08,300333.SZ,0.12546939
2024-01-08,300334.SZ,0.24213502
2024-01-08,300335.SZ,0.13883083
2024-01-08,300337.SZ,0.09814082
2024-01-08,300338.SZ,0.15211503
2024-01-08,300339.SZ,-0.33694667
2024-01-08,300340.SZ,0.078355215
2024-01-08,300341.SZ,0.11495881
2024-01-08,300342.SZ,0.16806254
2024-01-08,300343.SZ,-0.049414914
2024-01-08,300344.SZ,0.12849721
2024-01-08,300345.SZ,0.06106797
2024-01-08,300346.SZ,-0.013696474
2024-01-08,300347.SZ,-0.11487331
2024-01-08,300348.SZ,0.04662683
2024-01-08,300349.SZ,-0.009045194
2024-01-08,300350.SZ,0.058953743
2024-01-08,300351.SZ,-0.46475667
2024-01-08,300352.SZ,-0.026936984
2024-01-08,300353.SZ,0.024258155
2024-01-08,300354.SZ,0.04035696
2024-01-08,300355.SZ,-0.0037898526
2024-01-08,300357.SZ,-0.0680595
2024-01-08,300358.SZ,0.06058489
2024-01-08,300359.SZ,0.055775058
2024-01-08,300360.SZ,0.03246571
2024-01-08,300363.SZ,-0.0318631
2024-01-08,300364.SZ,-0.10265009
2024-01-08,300365.SZ,0.16432238
2024-01-08,300366.SZ,0.20238538
2024-01-08,300368.SZ,0.031735387
2024-01-08,300369.SZ,0.052955754
2024-01-08,300370.SZ,0.06462684
2024-01-08,300371.SZ,0.165133
2024-01-08,300373.SZ,-0.033407923
2024-01-08,300374.SZ,0.09297304
2024-01-08,300375.SZ,0.133925
2024-01-08,300376.SZ,0.0689605
2024-01-08,300377.SZ,0.061561275
2024-01-08,300378.SZ,0.015656874
2024-01-08,300379.SZ,-0.080666855
2024-01-08,300380.SZ,0.025209269
2024-01-08,300381.SZ,0.0958
2024-01-08,300382.SZ,0.05586751
2024-01-08,300383.SZ,0.0043380647
2024-01-08,300384.SZ,-0.023166267
2024-01-08,300385.SZ,0.2924816
2024-01-08,300386.SZ,0.042867802
2024-01-08,300387.SZ,0.21389861
2024-01-08,300388.SZ,0.17714432
2024-01-08,300389.SZ,-0.10331182
2024-01-08,300390.SZ,-0.09486655
2024-01-08,300391.SZ,0.15286328
2024-01-08,300393.SZ,-0.09880264
2024-01-08,300394.SZ,-0.0010323949
2024-01-08,300395.SZ,0.017500212
2024-01-08,300396.SZ,-0.04619851
2024-01-08,300397.SZ,-0.0008473117
2024-01-08,300398.SZ,-0.009628212
2024-01-08,300399.SZ,0.043689672
2024-01-08,300400.SZ,0.12436628
2024-01-08,300401.SZ,-0.0010421798
2024-01-08,300402.SZ,-0.47118887
2024-01-08,300403.SZ,0.0041003195
2024-01-08,300404.SZ,0.13592567
2024-01-08,300405.SZ,-0.2654298
2024-01-08,300406.SZ,0.06549894
2024-01-08,300407.SZ,0.14273548
2024-01-08,300408.SZ,-0.111903824
2024-01-08,300409.SZ,0.06892772
2024-01-08,300410.SZ,0.16676241
2024-01-08,300411.SZ,0.24867828
2024-01-08,300412.SZ,0.08032255
2024-01-08,300413.SZ,-0.0911628
2024-01-08,300414.SZ,0.13109548
2024-01-08,300415.SZ,-0.0034169988
2024-01-08,300416.SZ,0.0367351
2024-01-08,300417.SZ,0.11668543
2024-01-08,300418.SZ,-0.062674314
2024-01-08,300419.SZ,0.17182004
2024-01-08,300420.SZ,0.14066407
2024-01-08,300421.SZ,0.15283348
2024-01-08,300422.SZ,0.1820637
2024-01-08,300423.SZ,0.08982687
2024-01-08,300424.SZ,0.037186656
2024-01-08,300425.SZ,0.14351352
2024-01-08,300426.SZ,-0.009152131
2024-01-08,300428.SZ,0.04791228
2024-01-08,300429.SZ,0.09599547
2024-01-08,300430.SZ,0.037732977
2024-01-08,300432.SZ,-0.05416392
2024-01-08,300433.SZ,0.0011201117
2024-01-08,300434.SZ,-0.03802488
2024-01-08,300435.SZ,0.045083575
2024-01-08,300436.SZ,0.049977094
2024-01-08,300437.SZ,0.010898719
2024-01-08,300438.SZ,-0.27691558
2024-01-08,300439.SZ,0.04165461
2024-01-08,300440.SZ,0.06983201
2024-01-08,300441.SZ,0.1636124
2024-01-08,300442.SZ,-0.018624162
2024-01-08,300443.SZ,-0.08976599
2024-01-08,300444.SZ,-0.14859569
2024-01-08,300445.SZ,0.119776085
2024-01-08,300446.SZ,0.1049781
2024-01-08,300447.SZ,-0.0015092582
2024-01-08,300448.SZ,0.11632099
2024-01-08,300449.SZ,0.15635146
2024-01-08,300450.SZ,-0.15297207
2024-01-08,300451.SZ,-0.004086596
2024-01-08,300452.SZ,0.026702533
2024-01-08,300453.SZ,0.023843888
2024-01-08,300454.SZ,-0.06256854
2024-01-08,300455.SZ,0.042668566
2024-01-08,300456.SZ,-0.35800582
2024-01-08,300457.SZ,-0.036891583
2024-01-08,300458.SZ,-0.032355998
2024-01-08,300459.SZ,-0.13041401
2024-01-08,300460.SZ,0.10135354
2024-01-08,300461.SZ,-0.030397143
2024-01-08,300462.SZ,0.16206956
2024-01-08,300463.SZ,0.05679
2024-01-08,300464.SZ,0.16307172
2024-01-08,300465.SZ,0.03900881
2024-01-08,300466.SZ,0.06333654
2024-01-08,300467.SZ,-0.05489578
2024-01-08,300468.SZ,0.04950396
2024-01-08,300469.SZ,0.09100463
2024-01-08,300470.SZ,-0.049357973
2024-01-08,300471.SZ,0.040862005
2024-01-08,300472.SZ,0.14042863
2024-01-08,300473.SZ,0.09014511
2024-01-08,300474.SZ,-0.13367517
2024-01-08,300475.SZ,0.042639624
2024-01-08,300476.SZ,0.026774641
2024-01-08,300477.SZ,0.14251643
2024-01-08,300478.SZ,0.27716467
2024-01-08,300479.SZ,-0.038186617
2024-01-08,300480.SZ,-0.011941632
2024-01-08,300481.SZ,-0.03388635
2024-01-08,300482.SZ,-0.07627088
2024-01-08,300483.SZ,-0.04202132
2024-01-08,300484.SZ,0.061080538
2024-01-08,300485.SZ,0.07600004
2024-01-08,300486.SZ,0.07514744
2024-01-08,300487.SZ,-0.03977794
2024-01-08,300488.SZ,-0.21457371
2024-01-08,300489.SZ,0.08602668
2024-01-08,300490.SZ,0.068775825
2024-01-08,300491.SZ,0.05590933
2024-01-08,300492.SZ,0.0030791885
2024-01-08,300493.SZ,0.07001836
2024-01-08,300494.SZ,-0.102639556
2024-01-08,300496.SZ,-0.07709062
2024-01-08,300497.SZ,0.027096778
2024-01-08,300498.SZ,-0.06819008
2024-01-08,300499.SZ,0.032963507
2024-01-08,300500.SZ,0.059954368
2024-01-08,300501.SZ,0.026570603
2024-01-08,300502.SZ,0.03053164
2024-01-08,300503.SZ,-0.22779962
2024-01-08,300504.SZ,0.017496118
2024-01-08,300505.SZ,-0.46412262
2024-01-08,300506.SZ,0.14044853
2024-01-08,300507.SZ,-0.03516105
2024-01-08,300508.SZ,0.0643732
2024-01-08,300509.SZ,0.20343919
2024-01-08,300510.SZ,-0.047088593
2024-01-08,300511.SZ,0.09532423
2024-01-08,300512.SZ,-0.010157591
2024-01-08,300513.SZ,0.06450174
2024-01-08,300514.SZ,0.08918913
2024-01-08,300515.SZ,0.055827897
2024-01-08,300516.SZ,0.03224852
2024-01-08,300517.SZ,0.11545743
2024-01-08,300518.SZ,0.093463264
2024-01-08,300519.SZ,0.089788154
2024-01-08,300520.SZ,-0.002295681
2024-01-08,300521.SZ,0.18366793
2024-01-08,300522.SZ,0.06897863
2024-01-08,300523.SZ,0.034726314
2024-01-08,300525.SZ,-0.043738388
2024-01-08,300527.SZ,0.06724307
2024-01-08,300528.SZ,0.057282053
2024-01-08,300529.SZ,-0.075620905
2024-01-08,300530.SZ,-0.13295121
2024-01-08,300531.SZ,-0.42849988
2024-01-08,300532.SZ,0.0765409
2024-01-08,300533.SZ,0.059791774
2024-01-08,300534.SZ,0.12623267
2024-01-08,300535.SZ,0.029426971
2024-01-08,300536.SZ,-0.18744412
2024-01-08,300537.SZ,0.04854868
2024-01-08,300538.SZ,0.19587775
2024-01-08,300539.SZ,0.13932589
2024-01-08,300540.SZ,0.0059288507
2024-01-08,300541.SZ,-0.052492786
2024-01-08,300542.SZ,0.091149054
2024-01-08,300543.SZ,0.09339689
2024-01-08,300545.SZ,-0.24594982
2024-01-08,300546.SZ,0.104283676
2024-01-08,300547.SZ,0.03801328
2024-01-08,300548.SZ,-0.027695138
2024-01-08,300549.SZ,0.08668681
2024-01-08,300550.SZ,0.016629603
2024-01-08,300551.SZ,0.13638023
2024-01-08,300552.SZ,-0.06204616
2024-01-08,300553.SZ,0.052651476
2024-01-08,300554.SZ,0.057228766
2024-01-08,300556.SZ,-0.38634294
2024-01-08,300557.SZ,0.056312073
2024-01-08,300558.SZ,-0.05807077
2024-01-08,300559.SZ,0.15510546
2024-01-08,300560.SZ,-0.011359601
2024-01-08,300561.SZ,0.084111825
2024-01-08,300562.SZ,0.10923819
2024-01-08,300563.SZ,0.059972435
2024-01-08,300564.SZ,0.11132316
2024-01-08,300565.SZ,0.0039670444
2024-01-08,300566.SZ,0.08571159
2024-01-08,300567.SZ,-0.12545569
2024-01-08,300568.SZ,-0.016048938
2024-01-08,300569.SZ,-0.033002246
2024-01-08,300570.SZ,0.10752245
2024-01-08,300571.SZ,0.05996695
2024-01-08,300572.SZ,-0.011201134
2024-01-08,300573.SZ,-0.1169671
2024-01-08,300575.SZ,0.11753094
2024-01-08,300576.SZ,-0.05129099
2024-01-08,300577.SZ,0.098282084
2024-01-08,300578.SZ,0.053317495
2024-01-08,300579.SZ,-0.03883434
2024-01-08,300580.SZ,0.11949672
2024-01-08,300581.SZ,0.06912496
2024-01-08,300582.SZ,0.04112562
2024-01-08,300583.SZ,0.018856538
2024-01-08,300584.SZ,-0.046191566
2024-01-08,300585.SZ,0.08002267
2024-01-08,300586.SZ,0.07089464
2024-01-08,300587.SZ,-0.025311133
2024-01-08,300588.SZ,0.045124512
2024-01-08,300589.SZ,0.0020932287
2024-01-08,300590.SZ,0.11601676
2024-01-08,300591.SZ,0.1310583
2024-01-08,300592.SZ,-0.05019013
2024-01-08,300593.SZ,0.033109177
2024-01-08,300594.SZ,-0.01370216
2024-01-08,300595.SZ,-0.013989796
2024-01-08,300596.SZ,-0.13496022
2024-01-08,300597.SZ,-0.007194857
2024-01-08,300598.SZ,-0.12004495
2024-01-08,300599.SZ,0.20783265
2024-01-08,300600.SZ,0.11865183
2024-01-08,300601.SZ,-0.070538975
2024-01-08,300602.SZ,-0.012001788
2024-01-08,300603.SZ,-0.12034754
2024-01-08,300604.SZ,-0.015358843
2024-01-08,300605.SZ,0.048884854
2024-01-08,300606.SZ,0.010246487
2024-01-08,300607.SZ,0.026313335
2024-01-08,300608.SZ,-0.43580198
2024-01-08,300609.SZ,0.09035258
2024-01-08,300610.SZ,0.089952245
2024-01-08,300611.SZ,0.06449218
2024-01-08,300612.SZ,0.081854284
2024-01-08,300613.SZ,-0.01882054
2024-01-08,300614.SZ,0.07947381
2024-01-08,300615.SZ,0.08009245
2024-01-08,300616.SZ,0.0044034636
2024-01-08,300617.SZ,0.011782123
2024-01-08,300618.SZ,-0.025284478
2024-01-08,300619.SZ,-0.022012897
2024-01-08,300620.SZ,0.026333814
2024-01-08,300621.SZ,0.018653747
2024-01-08,300622.SZ,0.008984956
2024-01-08,300623.SZ,0.011405421
2024-01-08,300624.SZ,-0.14354874
2024-01-08,300625.SZ,0.048507534
2024-01-08,300626.SZ,0.059482712
2024-01-08,300627.SZ,-0.054655664
2024-01-08,300628.SZ,-0.063273594
2024-01-08,300629.SZ,-0.11245717
2024-01-08,300630.SZ,-0.031655625
2024-01-08,300631.SZ,0.07095744
2024-01-08,300632.SZ,0.067028694
2024-01-08,300633.SZ,-0.055873524
2024-01-08,300634.SZ,0.009558131
2024-01-08,300635.SZ,0.07925197
2024-01-08,300636.SZ,0.10386888
2024-01-08,300637.SZ,0.094552174
2024-01-08,300638.SZ,-0.03939826
2024-01-08,300639.SZ,0.060882412
2024-01-08,300640.SZ,0.24430557
2024-01-08,300641.SZ,0.27705425
2024-01-08,300642.SZ,0.030301368
2024-01-08,300643.SZ,0.040623866
2024-01-08,300644.SZ,0.043091204
2024-01-08,300645.SZ,0.031536654
2024-01-08,300647.SZ,0.1572098
2024-01-08,300648.SZ,0.03380622
2024-01-08,300649.SZ,0.09061111
2024-01-08,300650.SZ,0.0424409
